Distance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
2.5508190041100987,-64.5262,-64.5262,-64.5261,-64.5261,-64.4864,-64.4863,-64.4863,-64.4863,-64.4862,-64.4862,-64.4861,-64.4861,-64.4285,-64.4284,-64.4284,-64.4283,-64.341,-64.341,-10.7622,-10.7405,-9.0127,-8.8879,-7.523,-7.3537,-1.8954,-1.4327,-0.1466,0.2391,0.2392,0.2507,0.2526,0.2541,0.2868,0.2966,0.3042,0.3461,1.1386,1.1453,1.1462,1.1567,2.5329,2.5352,2.5805,2.5808,2.5844,2.6016,2.6497,2.6695,2.6927,2.716,2.7163,2.7819,2.7846,2.7863,2.8014,2.9423,3.3068,4.1208,4.2331,4.2517,4.2945,4.3003,5.3372,5.3697,5.6227,5.6588,5.6764,5.7018,5.79,5.9814,6.0094,7.1,7.1398,7.4439,7.9432,8.6506,9.1666,9.8487,10.5045,11.0158,11.0916,11.3095,11.3764,11.4878,11.6115,11.661,11.8229,11.8694,11.9811,12.0273,12.706,12.7347,13.5375,14.4886,14.7051,14.7471,15.3535,15.3792,15.7726,15.8921,16.169,16.3064,16.4169,16.7862,17.2476,17.2723,17.7595,17.93,18.6919,18.7307,19.31,19.3556,19.3611,19.7491,20.0451,20.7961,20.8334,20.8951,21.7458,21.7518,21.811,22.1944,22.3448,22.4104,23.3694,23.408,23.6016,24.8358
2.560758715732674,-64.5263,-64.5262,-64.5261,-64.5261,-64.4864,-64.4864,-64.4864,-64.4864,-64.4863,-64.4863,-64.4861,-64.4861,-64.4285,-64.4285,-64.4284,-64.4283,-64.341,-64.341,-10.7635,-10.7418,-9.0146,-8.8896,-7.5246,-7.355,-1.897,-1.4335,-0.1461,0.2414,0.2424,0.2495,0.2528,0.2624,0.2919,0.2965,0.3039,0.341,1.1398,1.1452,1.1477,1.1556,2.5346,2.5362,2.5813,2.5815,2.584,2.6037,2.6513,2.6699,2.6881,2.7157,2.716,2.7813,2.7832,2.7898,2.801,2.9349,3.3089,4.1306,4.2415,4.2546,4.2971,4.3011,5.3539,5.3771,5.6403,5.6668,5.6887,5.7065,5.8005,5.9858,6.0053,7.0829,7.123,7.4437,7.9256,8.6362,9.1554,9.8393,10.5096,11.0321,11.0852,11.3215,11.3682,11.5162,11.6152,11.6496,11.8255,11.8578,11.9745,12.0101,12.7069,12.7271,13.527,14.4894,14.7247,14.7552,15.3642,15.3821,15.7977,15.8878,16.1459,16.284,16.3954,16.7386,17.2578,17.2754,17.7502,17.9119,18.6917,18.7188,19.2971,19.3545,19.3581,19.7527,20.0263,20.79,20.8493,20.8926,21.7481,21.7515,21.8048,22.2163,22.3339,22.3807,23.36,23.3878,23.579,24.8134
2.5706984604545218,-64.5263,-64.5262,-64.5261,-64.5261,-64.4864,-64.4864,-64.4864,-64.4864,-64.4863,-64.4863,-64.4861,-64.486,-64.4285,-64.4285,-64.4284,-64.4283,-64.3411,-64.341,-10.7646,-10.7429,-9.0161,-8.8909,-7.526,-7.3561,-1.8984,-1.4342,-0.1458,0.2434,0.245,0.2486,0.2518,0.2716,0.296,0.2964,0.3038,0.3356,1.1409,1.1443,1.1497,1.1548,2.536,2.537,2.5819,2.582,2.5836,2.6055,2.6533,2.6703,2.6837,2.7155,2.7158,2.7808,2.782,2.7931,2.8006,2.9286,3.3106,4.1387,4.2485,4.257,4.2993,4.3018,5.3678,5.3831,5.6553,5.673,5.6988,5.7103,5.8094,5.9894,6.0019,7.0687,7.1091,7.4436,7.911,8.6243,9.1462,9.8316,10.5138,11.0457,11.0799,11.3314,11.3615,11.5414,11.6183,11.6403,11.8276,11.8484,11.9691,11.9941,12.7078,12.7208,13.5181,14.4899,14.7414,14.7617,15.3731,15.3847,15.8217,15.8836,16.127,16.2654,16.3776,16.6964,17.2667,17.2783,17.7422,17.8971,18.6915,18.709,19.2865,19.3534,19.3556,19.7557,20.0109,20.785,20.8626,20.8906,21.7502,21.7518,21.8004,22.2353,22.3246,22.3553,23.352,23.3704,23.5603,24.7948
2.580638172077097,-64.5263,-64.5263,-64.5261,-64.5261,-64.4864,-64.4864,-64.4864,-64.4864,-64.4864,-64.4863,-64.4861,-64.486,-64.4285,-64.4285,-64.4284,-64.4283,-64.3411,-64.341,-10.7655,-10.7437,-9.0173,-8.892,-7.5271,-7.357,-1.8994,-1.4348,-0.1456,0.2448,0.2471,0.2478,0.251,0.2801,0.2964,0.2993,0.3036,0.3301,1.1417,1.1436,1.1513,1.1541,2.5371,2.5376,2.5824,2.5825,2.5834,2.6069,2.6555,2.6707,2.6794,2.7154,2.7156,2.7804,2.781,2.7959,2.8004,2.9233,3.312,4.1451,4.254,4.2588,4.301,4.3024,5.3789,5.3877,5.6672,5.6775,5.7068,5.7133,5.8167,5.9921,5.9991,7.0576,7.0983,7.4435,7.8994,8.615,9.139,9.8255,10.5171,11.0564,11.0758,11.3393,11.3563,11.5627,11.6207,11.6331,11.8294,11.8411,11.9648,11.98,12.7085,12.7158,13.5109,14.4902,14.7548,14.7666,15.3801,15.3867,15.8429,15.8799,16.1123,16.2509,16.3638,16.6609,17.274,17.2806,17.7357,17.8855,18.6914,18.7013,19.2781,19.3525,19.3537,19.758,19.9989,20.781,20.8731,20.889,21.7519,21.7525,21.7976,22.2508,22.3171,22.3348,23.3457,23.3563,23.5457,24.7803
2.5905778836996722,-64.5263,-64.5263,-64.5261,-64.5261,-64.4864,-64.4864,-64.4864,-64.4864,-64.4864,-64.4864,-64.4861,-64.486,-64.4285,-64.4285,-64.4284,-64.4283,-64.3411,-64.341,-10.7661,-10.7443,-9.0182,-8.8927,-7.5279,-7.3576,-1.9002,-1.4352,-0.1454,0.2459,0.2472,0.2487,0.2504,0.2877,0.2963,0.3016,0.3035,0.3246,1.1423,1.1431,1.1524,1.1537,2.5378,2.5381,2.5828,2.5828,2.5832,2.6079,2.6579,2.6709,2.6756,2.7154,2.7155,2.78,2.7803,2.7981,2.8002,2.9194,3.313,4.1497,4.258,4.2601,4.3022,4.3028,5.3869,5.3909,5.6759,5.6806,5.7125,5.7154,5.822,5.994,5.9971,7.0495,7.0905,7.4434,7.8911,8.6082,9.1337,9.8211,10.5194,11.0642,11.0728,11.345,11.3525,11.579,11.6224,11.6279,11.8307,11.8358,11.9617,11.9689,12.709,12.7123,13.5057,14.4904,14.7647,14.77,15.3853,15.3882,15.8598,15.877,16.1018,16.2404,16.3539,16.634,17.2794,17.2824,17.7308,17.8773,18.6913,18.6957,19.2722,19.3518,19.3524,19.7597,19.9903,20.7781,20.8808,20.8879,21.7531,21.7531,21.7962,22.2623,22.3117,22.3196,23.341,23.3458,23.5353,24.7699
2.60051762842152,-64.5262,-64.5262,-64.5261,-64.5261,-64.4864,-64.4864,-64.4863,-64.4863,-64.4863,-64.4863,-64.4861,-64.486,-64.4285,-64.4285,-64.4284,-64.4283,-64.3411,-64.341,-10.7664,-10.7446,-9.0187,-8.8932,-7.5283,-7.358,-1.9006,-1.4354,-0.1453,0.2465,0.2469,0.2496,0.25,0.2937,0.2963,0.303,0.3035,0.3198,1.1427,1.1429,1.1531,1.1534,2.5383,2.5384,2.583,2.583,2.5831,2.6085,2.6602,2.671,2.6724,2.7154,2.7154,2.7799,2.7799,2.7995,2.8001,2.917,3.3135,4.1525,4.2604,4.2609,4.3029,4.3031,5.3918,5.3928,5.6812,5.6824,5.7159,5.7167,5.8253,5.9951,5.9959,7.0447,7.0858,7.4433,7.8861,8.6042,9.1306,9.8184,10.5209,11.0688,11.071,11.3484,11.3503,11.5893,11.6234,11.6248,11.8314,11.8327,11.9599,11.9617,12.7093,12.7102,13.5025,14.4904,14.7707,14.772,15.3884,15.3891,15.8707,15.8751,16.0954,16.234,16.3479,16.617,17.2827,17.2835,17.7278,17.8723,18.6913,18.6924,19.2686,19.3514,19.3515,19.7607,19.9851,20.7763,20.8854,20.8872,21.7536,21.7536,21.7956,22.2693,22.3083,22.3103,23.3382,23.3394,23.529,24.7636
2.6104573400440954,-64.5263,-64.5263,-64.5262,-64.5262,-64.4865,-64.4865,-64.4865,-64.4864,-64.4864,-64.4864,-64.4861,-64.4861,-64.4285,-64.4285,-64.4284,-64.4283,-64.3411,-64.341,-10.7666,-10.7447,-9.0188,-8.8933,-7.5285,-7.3581,-1.9008,-1.4355,-0.1452,0.2467,0.2468,0.2498,0.2499,0.2963,0.2963,0.3034,0.3035,0.3177,1.1428,1.1428,1.1532,1.1532,2.5385,2.5385,2.583,2.583,2.583,2.6087,2.6612,2.671,2.671,2.7154,2.7154,2.7798,2.7798,2.8,2.8,2.9162,3.3137,4.1534,4.2612,4.2612,4.3031,4.3031,5.3934,5.3934,5.683,5.683,5.7171,5.7171,5.8263,5.9954,5.9954,7.0431,7.0842,7.4433,7.8844,8.6028,9.1295,9.8176,10.5213,11.0704,11.0704,11.3495,11.3495,11.5928,11.6237,11.6238,11.8317,11.8317,11.9592,11.9592,12.7094,12.7095,13.5014,14.4905,14.7727,14.7727,15.3894,15.3894,15.8745,15.8745,16.0933,16.2319,16.346,16.6112,17.2838,17.2838,17.7268,17.8706,18.6913,18.6913,19.2674,19.3513,19.3513,19.761,19.9834,20.7757,20.8869,20.8869,21.7538,21.7538,21.7954,22.2717,22.3072,22.3072,23.3372,23.3372,23.5269,24.7614
2.6104573400440954,-64.5263,-64.5263,-64.5262,-64.5262,-64.4865,-64.4865,-64.4865,-64.4864,-64.4864,-64.4864,-64.4861,-64.4861,-64.4285,-64.4285,-64.4284,-64.4283,-64.3411,-64.341,-10.7666,-10.7447,-9.0188,-8.8933,-7.5285,-7.3581,-1.9008,-1.4355,-0.1452,0.2467,0.2468,0.2498,0.2499,0.2963,0.2963,0.3034,0.3035,0.3177,1.1428,1.1428,1.1532,1.1532,2.5385,2.5385,2.583,2.583,2.583,2.6087,2.6612,2.671,2.671,2.7154,2.7154,2.7798,2.7798,2.8,2.8,2.9162,3.3137,4.1534,4.2612,4.2612,4.3031,4.3031,5.3934,5.3934,5.683,5.683,5.7171,5.7171,5.8263,5.9954,5.9954,7.0431,7.0842,7.4433,7.8844,8.6028,9.1295,9.8176,10.5213,11.0704,11.0704,11.3495,11.3495,11.5928,11.6237,11.6238,11.8317,11.8317,11.9592,11.9592,12.7094,12.7095,13.5014,14.4905,14.7727,14.7727,15.3894,15.3894,15.8745,15.8745,16.0933,16.2319,16.346,16.6112,17.2838,17.2838,17.7268,17.8706,18.6913,18.6913,19.2674,19.3513,19.3513,19.761,19.9834,20.7757,20.8869,20.8869,21.7538,21.7538,21.7954,22.2717,22.3072,22.3072,23.3372,23.3372,23.5269,24.7616
2.620011677495926,-64.5263,-64.5263,-64.5262,-64.5262,-64.4865,-64.4865,-64.4865,-64.4864,-64.4864,-64.4864,-64.4861,-64.4861,-64.4285,-64.4285,-64.4284,-64.4283,-64.3411,-64.341,-10.7665,-10.7448,-9.0187,-8.8935,-7.5282,-7.3584,-1.9002,-1.4365,-0.1443,0.2467,0.2468,0.2498,0.2499,0.2963,0.2963,0.3034,0.3034,0.3171,1.1428,1.1428,1.1532,1.1532,2.5385,2.5385,2.5829,2.5829,2.5831,2.6087,2.6614,2.6712,2.6712,2.7153,2.7153,2.7798,2.7798,2.8,2.8,2.9153,3.3152,4.1516,4.2612,4.2612,4.3031,4.3031,5.3937,5.3937,5.6794,5.6794,5.7207,5.7207,5.8289,5.9952,5.9952,7.0428,7.0842,7.4386,7.8884,8.6023,9.13,9.8143,10.5254,11.0707,11.0707,11.3487,11.3487,11.592,11.624,11.624,11.831,11.831,11.961,11.961,12.7083,12.7084,13.502,14.4867,14.7735,14.7735,15.388,15.388,15.8766,15.8766,16.0936,16.2322,16.3502,16.6109,17.2806,17.2807,17.7141,17.8857,18.6933,18.6933,19.2675,19.3543,19.3543,19.752,19.9835,20.7728,20.8789,20.8789,21.7638,21.7638,21.8004,22.2785,22.2968,22.2968,23.3468,23.3468,23.5301,24.7548
2.6295660149477564,-64.5263,-64.5263,-64.5262,-64.5262,-64.4865,-64.4865,-64.4865,-64.4864,-64.4864,-64.4864,-64.4861,-64.4861,-64.4285,-64.4285,-64.4284,-64.4283,-64.3411,-64.341,-10.7664,-10.7449,-9.0181,-8.8942,-7.5274,-7.3591,-1.8985,-1.4394,-0.1414,0.2468,0.2468,0.2498,0.2498,0.2964,0.2964,0.3034,0.3034,0.3154,1.1428,1.1428,1.1532,1.1532,2.5387,2.5387,2.5826,2.5826,2.5832,2.6088,2.662,2.6715,2.6715,2.7152,2.7152,2.7799,2.7799,2.7999,2.7999,2.9127,3.3194,4.1462,4.2614,4.2614,4.3029,4.3029,5.3944,5.3944,5.6711,5.6712,5.7289,5.7289,5.8363,5.9945,5.9945,7.0418,7.0843,7.4249,7.8999,8.6007,9.1313,9.8048,10.5374,11.0714,11.0715,11.3462,11.3462,11.5897,11.6248,11.6249,11.8291,11.8291,11.9663,11.9663,12.705,12.7051,13.5037,14.4758,14.7759,14.7759,15.3839,15.3839,15.8829,15.8829,16.0944,16.233,16.3627,16.61,17.2712,17.2712,17.6857,17.9214,18.6991,18.6991,19.2677,19.3634,19.3634,19.7267,19.9824,20.764,20.8559,20.8559,21.7926,21.7926,21.8155,22.2668,22.2668,22.2985,23.3742,23.3742,23.5394,24.735
2.639120352399587,-64.5262,-64.5262,-64.5261,-64.5261,-64.4865,-64.4864,-64.4864,-64.4864,-64.4863,-64.4863,-64.4861,-64.486,-64.4285,-64.4285,-64.4284,-64.4283,-64.3411,-64.341,-10.7663,-10.745,-9.0172,-8.8952,-7.526,-7.3604,-1.8956,-1.4441,-0.1366,0.2468,0.2468,0.2498,0.2499,0.2964,0.2964,0.3034,0.3034,0.3126,1.1429,1.1429,1.1531,1.1531,2.5389,2.5389,2.5821,2.5821,2.5835,2.6088,2.663,2.672,2.672,2.7149,2.7149,2.78,2.7801,2.7997,2.7997,2.9086,3.3264,4.1374,4.2617,4.2617,4.3025,4.3025,5.3956,5.3957,5.6611,5.6612,5.7388,5.7388,5.8486,5.9934,5.9934,7.0401,7.0844,7.4038,7.9176,8.598,9.1336,9.7897,10.5566,11.0727,11.0727,11.3421,11.3421,11.5857,11.6262,11.6262,11.8261,11.8261,11.9747,11.9748,12.6996,12.6996,13.5067,14.4579,14.7799,14.7799,15.3771,15.3771,15.8933,15.8933,16.0959,16.2343,16.3828,16.6086,17.2556,17.2556,17.6528,17.9666,18.7087,18.7087,19.2669,19.378,19.3781,19.6897,19.9775,20.7495,20.821,20.821,21.8375,21.8375,21.8405,22.2202,22.2202,22.3311,23.4163,23.4163,23.5547,24.7032
2.6486746898514175,-64.5262,-64.5262,-64.5261,-64.5261,-64.4865,-64.4864,-64.4864,-64.4864,-64.4863,-64.4863,-64.4861,-64.486,-64.4285,-64.4285,-64.4284,-64.4283,-64.3411,-64.341,-10.766,-10.7453,-9.016,-8.8967,-7.524,-7.3621,-1.8916,-1.4506,-0.13,0.2468,0.2468,0.2498,0.2498,0.2965,0.2965,0.3033,0.3033,0.3087,1.143,1.143,1.153,1.153,2.5393,2.5393,2.5814,2.5814,2.5839,2.6088,2.6644,2.6728,2.6728,2.7146,2.7146,2.7802,2.7802,2.7995,2.7995,2.9031,3.336,4.1253,4.2622,4.2622,4.3021,4.3021,5.3974,5.3974,5.6505,5.6505,5.7494,5.7494,5.8656,5.9918,5.9918,7.0376,7.0845,7.3768,7.94,8.5943,9.1368,9.77,10.5821,11.0744,11.0745,11.3365,11.3365,11.5802,11.6281,11.6282,11.8223,11.8223,11.9861,11.9861,12.692,12.692,13.5108,14.4339,14.7854,14.7854,15.3679,15.3679,15.9075,15.9075,16.0981,16.2361,16.4095,16.6068,17.2343,17.2343,17.6205,18.0166,18.7222,18.7222,19.2633,19.3977,19.3977,19.6462,19.9666,20.7296,20.7776,20.7776,21.8753,21.8952,21.8952,22.1605,22.1605,22.375,23.469,23.469,23.5755,24.6589
2.658229027303248,-64.5262,-64.5262,-64.5261,-64.5261,-64.4864,-64.4864,-64.4864,-64.4864,-64.4862,-64.4862,-64.4861,-64.486,-64.4285,-64.4285,-64.4284,-64.4283,-64.3411,-64.341,-10.7657,-10.7456,-9.0144,-8.8985,-7.5216,-7.3643,-1.8865,-1.4589,-0.1218,0.2469,0.2469,0.2498,0.2498,0.2966,0.2966,0.3032,0.3032,0.3037,1.1432,1.1432,1.1529,1.1529,2.5397,2.5397,2.5805,2.5805,2.5844,2.6088,2.6663,2.6737,2.6737,2.7143,2.7143,2.7805,2.7805,2.7992,2.7992,2.8962,3.3479,4.1101,4.2627,4.2627,4.3015,4.3015,5.3996,5.3996,5.6395,5.6395,5.7602,5.7602,5.887,5.9898,5.9898,7.0339,7.0846,7.3456,7.9658,8.5894,9.1409,9.7466,10.6128,11.0767,11.0767,11.3296,11.3296,11.573,11.6306,11.6306,11.8178,11.8178,11.9999,12.0,12.6823,12.6823,13.5161,14.4043,14.7925,14.7925,15.3564,15.3564,15.9254,15.9254,16.101,16.2382,16.4415,16.6047,17.2077,17.2077,17.5908,18.0697,18.7393,18.7393,19.2536,19.4215,19.4215,19.6019,19.9488,20.7046,20.7293,20.7293,21.9195,21.9626,21.9626,22.0912,22.0912,22.4289,23.5282,23.5282,23.6012,24.605
2.6677833647550786,-64.5262,-64.5262,-64.5261,-64.5261,-64.4865,-64.4865,-64.4864,-64.4864,-64.4862,-64.4862,-64.4861,-64.486,-64.4285,-64.4285,-64.4284,-64.4283,-64.3411,-64.341,-10.7654,-10.746,-9.0125,-8.9008,-7.5186,-7.367,-1.8802,-1.4687,-0.1119,0.2469,0.247,0.2497,0.2497,0.2967,0.2968,0.2975,0.3031,0.3031,1.1433,1.1434,1.1527,1.1527,2.5403,2.5403,2.5794,2.5794,2.5849,2.6088,2.6686,2.6748,2.6748,2.7137,2.7137,2.7808,2.7808,2.7988,2.7988,2.8884,3.3619,4.0922,4.2634,4.2634,4.3008,4.3008,5.4023,5.4023,5.6284,5.6284,5.7711,5.7711,5.9125,5.9873,5.9873,7.0286,7.0848,7.3118,7.9937,8.5835,9.146,9.7204,10.6477,11.0795,11.0795,11.3215,11.3215,11.5642,11.6335,11.6336,11.8128,11.8128,12.016,12.016,12.6706,12.6707,13.5228,14.3702,14.801,14.801,15.3429,15.3429,15.9468,15.9468,16.1047,16.2405,16.4773,16.6024,17.1764,17.1764,17.5653,18.1251,18.7601,18.7601,19.2332,19.4483,19.4483,19.5631,19.9244,20.675,20.6789,20.6789,21.9725,22.0148,22.0148,22.0374,22.0374,22.4915,23.5901,23.5902,23.6311,24.5415
2.677337702206909,-64.5262,-64.5262,-64.5261,-64.5261,-64.4865,-64.4865,-64.4864,-64.4864,-64.4862,-64.4862,-64.4861,-64.486,-64.4285,-64.4284,-64.4284,-64.4283,-64.341,-64.3409,-10.765,-10.7464,-9.0103,-8.9034,-7.5152,-7.3701,-1.8729,-1.48,-0.1005,0.247,0.247,0.2496,0.2496,0.2904,0.2969,0.2969,0.303,0.303,1.1435,1.1436,1.1525,1.1525,2.5409,2.5409,2.5782,2.5782,2.5856,2.6087,2.6713,2.676,2.676,2.7131,2.7131,2.7812,2.7812,2.7984,2.7984,2.8797,3.378,4.0719,4.2642,4.2642,4.2999,4.2999,5.4055,5.4055,5.6173,5.6173,5.782,5.7821,5.9419,5.9844,5.9844,7.0213,7.0851,7.277,8.0229,8.5764,9.1521,9.6923,10.686,11.0828,11.0828,11.3125,11.3125,11.5536,11.637,11.637,11.8074,11.8074,12.034,12.0341,12.6571,12.6571,13.5308,14.3323,14.8111,14.8111,15.3277,15.3277,15.9714,15.9714,16.1092,16.2429,16.5153,16.6002,17.1408,17.1408,17.5451,18.1824,18.7843,18.7843,19.1976,19.4768,19.4768,19.5351,19.8943,20.6292,20.6292,20.6411,21.9335,21.9335,22.0335,22.1178,22.1178,22.5615,23.6514,23.6514,23.6644,24.4709
2.6868920396587397,-64.5262,-64.5262,-64.5261,-64.5261,-64.4865,-64.4865,-64.4864,-64.4864,-64.4862,-64.4862,-64.486,-64.486,-64.4285,-64.4284,-64.4284,-64.4281,-64.341,-64.3409,-10.7645,-10.7469,-9.0077,-8.9063,-7.5113,-7.3736,-1.8646,-1.4927,-0.0878,0.247,0.2471,0.2495,0.2496,0.2822,0.297,0.2971,0.3028,0.3028,1.1438,1.1438,1.1522,1.1523,2.5416,2.5417,2.5769,2.5769,2.5863,2.6086,2.6746,2.6774,2.6774,2.7124,2.7124,2.7816,2.7816,2.7979,2.7979,2.8704,3.3958,4.0493,4.265,4.2651,4.299,4.299,5.4091,5.4091,5.6062,5.6063,5.7929,5.7929,5.9748,5.981,5.981,7.0109,7.0853,7.2425,8.0528,8.5683,9.1592,9.663,10.7267,11.0865,11.0866,11.3026,11.3027,11.5413,11.6409,11.6409,11.8017,11.8017,12.0538,12.0538,12.6417,12.6418,13.5402,14.2916,14.8225,14.8225,15.3108,15.3108,15.9991,15.9991,16.1144,16.2452,16.5536,16.5983,17.1015,17.1015,17.5316,18.2413,18.8119,18.8119,19.1455,19.5053,19.5053,19.5195,19.8603,20.5824,20.5825,20.6035,21.8487,21.8487,22.1017,22.2024,22.2025,22.6376,23.6999,23.7085,23.7085,24.3925
2.6964463771105702,-64.5262,-64.5262,-64.5261,-64.5261,-64.4865,-64.4865,-64.4864,-64.4864,-64.4862,-64.4862,-64.486,-64.486,-64.4285,-64.4284,-64.4284,-64.4281,-64.341,-64.3409,-10.764,-10.7474,-9.0048,-8.9096,-7.507,-7.3776,-1.8552,-1.5065,-0.0739,0.2471,0.2471,0.2495,0.2495,0.2729,0.2972,0.2972,0.3026,0.3027,1.144,1.1441,1.152,1.152,2.5425,2.5425,2.5754,2.5754,2.5871,2.6083,2.6783,2.6789,2.6789,2.7117,2.7117,2.7821,2.7821,2.7974,2.7974,2.8607,3.4152,4.0248,4.266,4.266,4.2979,4.298,5.4132,5.4132,5.5952,5.5953,5.8037,5.8037,5.9772,5.9772,6.0108,6.9962,7.0856,7.2103,8.0831,8.5589,9.1674,9.6329,10.7692,11.0908,11.0909,11.2922,11.2922,11.5271,11.6453,11.6453,11.7956,11.7956,12.075,12.075,12.6247,12.6247,13.5511,14.2487,14.8354,14.8354,15.2925,15.2925,16.0296,16.0296,16.1204,16.2473,16.5902,16.5969,17.059,17.059,17.526,18.3016,18.8427,18.8427,19.0794,19.5128,19.5318,19.5319,19.8251,20.5411,20.5411,20.5626,21.7616,21.7616,22.1761,22.2905,22.2905,22.7188,23.7362,23.7577,23.7577,24.3089
2.7060007145624008,-64.5262,-64.5262,-64.5261,-64.5261,-64.4865,-64.4865,-64.4864,-64.4864,-64.4861,-64.4861,-64.486,-64.486,-64.4284,-64.4284,-64.4283,-64.4281,-64.3409,-64.3409,-10.7634,-10.748,-9.0017,-8.9131,-7.5023,-7.382,-1.8448,-1.5214,-0.059,0.2472,0.2472,0.2494,0.2494,0.2627,0.2974,0.2975,0.3025,0.3025,1.1443,1.1444,1.1517,1.1517,2.5435,2.5435,2.5739,2.5739,2.588,2.6079,2.6805,2.6805,2.6826,2.7108,2.7108,2.7826,2.7826,2.7968,2.7968,2.8505,3.4361,3.9987,4.2671,4.2671,4.2968,4.2968,5.4178,5.4178,5.5844,5.5844,5.8143,5.8143,5.973,5.973,6.0496,6.9759,7.086,7.182,8.1132,8.5485,9.1767,9.6027,10.813,11.0957,11.0957,11.2813,11.2813,11.511,11.6502,11.6502,11.7893,11.7893,12.0975,12.0975,12.6061,12.6061,13.5635,14.2044,14.8495,14.8495,15.2731,15.2731,16.0628,16.0628,16.1269,16.2488,16.5963,16.6234,17.0139,17.0139,17.5297,18.3632,18.8765,18.8765,19.0031,19.5087,19.5541,19.5542,19.7926,20.5077,20.5077,20.5189,21.673,21.6731,22.2559,22.3811,22.3811,22.8042,23.7722,23.7952,23.7953,24.221
2.7155550520142313,-64.5262,-64.5262,-64.5261,-64.5261,-64.4865,-64.4865,-64.4864,-64.4864,-64.4861,-64.4861,-64.486,-64.486,-64.4284,-64.4284,-64.4283,-64.4281,-64.3409,-64.3409,-10.7628,-10.7487,-8.9983,-8.917,-7.4972,-7.3867,-1.8334,-1.5372,-0.0432,0.2473,0.2473,0.2493,0.2493,0.2516,0.2976,0.2977,0.3023,0.3023,1.1446,1.1447,1.1514,1.1514,2.5445,2.5445,2.5723,2.5723,2.589,2.6074,2.6821,2.6821,2.6873,2.7099,2.7099,2.7831,2.7831,2.7962,2.7962,2.8402,3.4583,3.9713,4.2683,4.2683,4.2956,4.2956,5.4228,5.4228,5.5736,5.5736,5.8248,5.8248,5.9684,5.9684,6.091,6.9489,7.0864,7.1589,8.1432,8.5368,9.187,9.5724,10.8576,11.101,11.101,11.27,11.2701,11.493,11.6554,11.6554,11.7826,11.7827,12.1211,12.1212,12.586,12.586,13.5777,14.1594,14.8649,14.8649,15.2526,15.2526,16.0984,16.0984,16.1341,16.2497,16.5968,16.6514,16.9666,16.9667,17.5438,18.426,18.9131,18.9131,18.9198,19.4999,19.5699,19.5699,19.7683,20.4729,20.4845,20.4846,21.5837,21.5837,22.3404,22.4737,22.4737,22.8927,23.8056,23.8174,23.8176,24.1287
2.725109389466062,-64.5262,-64.5262,-64.5261,-64.5261,-64.4865,-64.4865,-64.4864,-64.4864,-64.4861,-64.4861,-64.486,-64.486,-64.4284,-64.4284,-64.4283,-64.4281,-64.3409,-64.3409,-10.7622,-10.7493,-8.9946,-8.921,-7.4917,-7.3918,-1.8212,-1.5537,-0.0266,0.2395,0.2474,0.2474,0.2492,0.2492,0.2979,0.2979,0.3021,0.3021,1.145,1.145,1.1511,1.1511,2.5456,2.5456,2.5706,2.5706,2.59,2.6068,2.6838,2.6838,2.6925,2.7088,2.7088,2.7837,2.7837,2.7955,2.7955,2.8298,3.4817,3.9428,4.2696,4.2696,4.2942,4.2942,5.4282,5.4282,5.563,5.563,5.8351,5.8351,5.9633,5.9633,6.1346,6.9154,7.0869,7.1412,8.1726,8.524,9.1986,9.5426,10.9026,11.1068,11.1068,11.2586,11.2586,11.473,11.661,11.6611,11.7758,11.7758,12.1457,12.1458,12.5646,12.5646,13.5935,14.1143,14.8815,14.8815,15.2313,15.2313,16.1363,16.1363,16.1419,16.2497,16.5985,16.6733,16.9176,16.9176,17.569,18.4898,18.832,18.9524,18.9525,19.4796,19.5768,19.5769,19.7579,20.425,20.4738,20.4739,21.494,21.494,22.4288,22.568,22.568,22.9836,23.8216,23.8219,23.8348,24.0337
