Energy (eV),DOS_up,DOS_down
14.881072900000001,2.2681,-0.7626
14.9276729,2.4181,-0.8158
14.974172900000001,2.6126,-0.9459
15.020772899999999,2.8512,-1.0073
15.0672729,3.1339,-1.0409
15.113772899999999,3.5095,-1.1171
15.1603729,3.4054,-1.3179
15.206872900000002,3.6947,-1.8393
15.2534729,3.8091,-2.1775
15.299972900000002,3.8746,-2.3327
15.3464729,3.9655,-2.1576
15.393072900000002,3.8766,-2.1453
15.4395729,3.7712,-1.8167
15.486172900000001,3.3283,-1.5215
15.5326729,2.9578,-1.2596
15.579172900000001,2.6368,-1.052
15.6257729,2.3604,-1.0242
15.672272900000001,1.9816,-1.0328
15.7188729,1.663,-1.1025
15.765372900000001,1.3589,-1.2771
15.8118729,1.3349,-1.9596
15.8584729,1.2391,-4.1811
15.904972899999999,1.2101,-2.7877
15.9515729,2.8297,-2.2112
15.998072900000002,5.3302,-2.4225
16.0445729,5.528,-2.2106
16.0911729,6.1965,-2.1445
16.1376729,6.2466,-2.0272
16.1842729,6.2082,-2.017
16.230772899999998,5.2951,-2.0317
16.2772729,4.183,-2.1265
16.323872899999998,2.8302,-2.2414
16.3703729,1.5815,-2.3927
16.416972899999998,1.7576,-2.6115
16.4634729,4.0664,-2.6942
16.509972899999998,3.4013,-3.0838
16.5565729,3.1454,-3.2865
16.603072899999997,3.1805,-3.4684
16.6496729,4.5761,-3.2677
16.696172899999997,4.9605,-4.1154
16.7426729,4.1545,-5.2609
16.7892729,3.4658,-6.2589
16.8357729,3.1936,-5.4271
16.8823729,3.2387,-4.2195
16.9288729,2.9502,-3.0584
16.9753729,1.9855,-2.83
17.021972899999998,2.3591,-3.1292
17.0684729,4.2835,-3.4255
17.115072899999998,10.8598,-3.8226
17.1615729,4.8725,-4.2289
17.208072899999998,1.8214,-5.0637
17.2546729,1.2814,-5.5406
17.301172899999997,1.064,-5.8541
17.3477729,1.3256,-5.4438
17.394272899999997,2.7444,-4.7704
17.4407729,4.2073,-4.4346
17.4873729,4.8001,-4.4418
17.5338729,4.6396,-3.9762
17.5803729,4.5796,-3.743
17.6269729,4.4593,-3.4729
17.6734729,4.4883,-2.6816
17.720072899999998,3.8883,-2.2856
17.7665729,1.838,-2.2398
17.813072899999998,2.1168,-2.4309
17.8596729,2.2061,-3.703
17.906172899999998,2.3925,-9.2449
17.9527729,2.3142,-6.8626
17.999272899999998,2.1608,-5.8806
18.0457729,1.9959,-5.9163
18.092372899999997,1.829,-7.1012
18.1388729,1.7129,-4.0055
18.185472899999997,1.9294,-2.9143
18.2319729,2.0133,-2.1985
18.278472899999997,2.0099,-2.9866
18.3250729,1.9428,-2.669
18.3715729,1.8502,-2.3572
18.4181729,1.8613,-2.0114
18.4646729,1.815,-1.771
18.5111729,1.7115,-1.4851
18.5577729,1.5505,-1.0207
18.604272899999998,1.3322,-0.811
18.6508729,1.0566,-0.8614
18.697372899999998,1.1392,-0.9341
18.7438729,1.3678,-1.0291
18.790472899999997,1.9127,-1.1464
18.8369729,1.0195,-1.286
18.883572899999997,0.9135,-1.448
18.9300729,0.8139,-1.9556
18.976572899999997,2.7699,-2.2955
19.0231729,1.8748,-2.3492
19.0696729,2.0521,-2.3291
19.1162729,2.1618,-2.4395
19.1627729,2.2038,-2.1776
19.2092729,2.1378,-2.3851
19.2558729,2.0094,-2.7684
19.302372899999998,2.0854,-2.4308
19.3489729,1.712,-2.2105
19.395472899999998,1.7844,-2.2134
19.4419729,1.0203,-2.28
19.488572899999998,1.8405,-2.3357
19.5350729,1.7728,-2.3805
19.581672899999997,2.1434,-2.2482
19.6281729,2.3019,-2.2158
19.674672899999997,2.3469,-2.097
19.7212729,2.4517,-1.9303
19.767772899999997,1.9676,-1.9224
19.8143729,2.1093,-1.8537
19.8608729,2.3685,-1.7136
19.9073729,2.486,-1.8951
19.9539729,2.4416,-2.0917
20.0004729,2.434,-2.1106
20.0470729,2.4862,-1.9596
20.093572899999998,23.2438,-2.0444
20.1400729,2.4044,-2.1387
20.186672899999998,2.5666,-2.0862
20.2331729,2.6326,-2.0645
20.279772899999998,2.6478,-1.8645
20.3262729,2.6121,-1.4862
20.372772899999998,2.6136,-0.9295
20.4193729,2.7116,-0.8757
20.465872899999997,3.4038,-0.9269
20.5124729,3.1923,-0.9779
20.558972899999997,5.7745,-0.9885
20.6054729,3.9233,-0.9587
20.6520729,2.2358,-1.0463
20.6985729,1.684,-1.5082
20.7451729,0.8147,-1.6932
20.7916729,0.8282,-1.6629
20.8381729,0.8244,-1.423
20.884772899999998,0.8069,-1.4169
20.9312729,0.9992,-1.5002
20.977872899999998,1.19,-1.5582
21.0243729,1.3348,-1.5909
21.070872899999998,1.4663,-1.5982
21.1174729,2.2596,-1.5802
21.163972899999997,3.448,-1.5401
21.2105729,2.6891,-1.5099
21.257072899999997,2.7992,-1.7829
21.3035729,3.5867,-1.8979
21.3501729,3.864,-1.9582
21.3966729,3.1607,-1.9118
21.4432729,2.1724,-2.1431
21.4897729,1.7173,-3.1565
21.5362729,1.5113,-2.8298
21.582872899999998,1.3533,-2.7949
21.6293729,1.2705,-2.7943
21.675972899999998,1.5751,-2.8453
21.7224729,1.2977,-3.2386
21.768972899999998,1.6672,-3.2587
21.8155729,1.5162,-3.5271
21.862072899999998,1.6486,-3.108
21.9086729,1.796,-2.6737
21.955172899999997,1.9754,-2.4532
22.0016729,2.3108,-2.4797
22.048272899999997,2.6093,-2.5329
22.0947729,2.8708,-2.5964
22.1413729,3.0955,-2.7288
22.1878729,3.3231,-2.9164
22.2343729,3.6439,-2.9417
22.2809729,3.8039,-2.8684
22.3274729,2.0431,-2.7759
22.374072899999998,2.2234,-3.0389
22.4205729,2.6796,-4.0282
22.467072899999998,4.133,-1.5798
22.5136729,4.4588,-1.9819
22.560172899999998,4.1336,-1.3905
22.6067729,2.0225,-1.2664
22.653272899999997,2.5239,-1.1551
22.6997729,2.9347,-1.0625
22.746372899999997,2.5509,-0.9962
22.7928729,2.711,-0.9564
22.839472899999997,3.1669,-0.9501
22.8859729,3.8483,-2.3919
22.9324729,4.4064,-1.0757
22.9790729,4.3915,-1.2387
23.0255729,3.8431,-1.6562
23.072172899999998,4.4593,-2.4889
23.1186729,3.577,-2.5382
23.165172899999998,2.4764,-2.6921
23.2117729,2.319,-2.9782
23.258272899999998,2.1399,-3.2904
23.3047729,1.9678,-3.7701
23.351372899999998,1.8945,-2.8983
23.3978729,1.8519,-1.4765
23.444472899999997,1.84,-1.2747
23.4909729,1.8576,-1.7333
23.537472899999997,2.0636,-1.453
23.5840729,1.946,-1.6566
23.630572899999997,1.8166,-2.0144
23.6771729,1.7036,-2.4597
23.7236729,1.6309,-2.9746
23.7701729,1.598,-3.6063
23.8167729,2.2218,-4.4067
23.8632729,2.3497,-5.6708
23.9098729,2.1559,-2.496
23.956372899999998,2.1399,-2.2842
24.0028729,1.787,-2.6581
24.049472899999998,0.8011,-2.7579
24.0959729,0.8626,-2.3882
24.142572899999998,1.1081,-2.4542
24.1890729,1.3753,-2.5214
24.235572899999998,1.1292,-2.6281
24.2821729,1.5499,-2.777
24.328672899999997,1.5499,-2.9679
24.3752729,1.6522,-2.9437
24.421772899999997,1.6679,-2.7452
24.4682729,1.5988,-2.51
24.5148729,1.6533,-2.75
24.5613729,1.6665,-3.1075
24.6079729,0.5895,-3.2574
24.6544729,0.427,-3.5567
24.7009729,0.2889,-3.5118
24.747572899999998,0.1752,-3.9465
24.7940729,0.086,-2.5594
24.840672899999998,0.0211,-2.2855
24.8871729,0.0,-2.0879
24.933672899999998,0.0,-1.9245
24.9802729,0.0,-1.8018
25.026772899999997,0.0,-1.7197
25.0733729,0.0,-1.7152
25.119872899999997,0.0,-2.0019
25.1663729,0.0,-2.5088
25.2129729,0.0,-3.9098
25.2594729,0.0,-5.1545
25.3060729,0.0,-4.7817
25.3525729,0.0,-2.8829
25.3990729,0.0,-2.2971
25.445672899999998,0.0,-3.451
25.4921729,0.0,-4.9034
25.538772899999998,0.0,-3.554
25.5852729,0.0,-3.353
25.631772899999998,0.0,-3.6312
25.6783729,0.0,-2.4631
25.724872899999998,0.0,-1.4719
25.7714729,0.0,-1.3581
25.817972899999997,0.0,-1.3347
25.8644729,0.0,-1.7812
25.911072899999997,0.0,-1.8263
25.9575729,0.0,-1.1084
26.0041729,0.0,-0.9576
26.0506729,0.0,-0.8737
26.0971729,0.0,-0.7007
26.1437729,0.0,-0.5479
26.1902729,0.0,-0.4167
26.236872899999998,0.0,-0.3557
26.2833729,0.0,-0.3091
26.329872899999998,0.0,-0.2737
26.3764729,0.0,-0.2401
26.422972899999998,0.0,-0.2084
26.4695729,0.0,-0.1785
26.516072899999998,0.0,-0.1505
26.5625729,0.0,-0.1243
26.609172899999997,0.0,-0.1
26.6556729,0.0,-0.0775
26.702272899999997,0.0,-0.0569
26.7487729,0.0,-0.0381
26.795272899999997,0.0,-0.0212
26.8418729,0.0,-0.0063
26.8883729,0.0,-0.0
26.934972899999998,0.0,-0.0
26.9814729,0.0,-0.0
27.027972899999998,0.0,-0.0
27.0745729,0.0,-0.0
27.121072899999998,0.0,-0.0
27.1676729,0.0,-0.0
27.214172899999998,0.0,-0.0
27.2606729,0.0,-0.0
27.307272899999997,0.0,-0.0
27.3537729,0.0,-0.0
27.400372899999997,0.0,-0.0
27.4468729,0.0,-0.0
27.493372899999997,0.0,-0.0
27.5399729,0.0,-0.0
27.5864729,0.0,-0.0
27.6330729,0.0,-0.0
27.6795729,0.0,-0.0
27.7260729,0.0,-0.0
27.7726729,0.0,-0.0
27.819172899999998,0.0,-0.0
27.8657729,0.0,-0.0
27.912272899999998,0.0,-0.0
27.9587729,0.0,-0.0
28.005372899999998,0.0,-0.0
28.0518729,0.0,-0.0
28.098472899999997,0.0,-0.0
28.1449729,0.0,-0.0
28.191472899999997,0.0,-0.0
28.2380729,0.0,-0.0
28.284572899999997,0.0,-0.0
28.3311729,0.0,-0.0
28.3776729,0.0,-0.0
28.4241729,0.0,-0.0
28.4707729,0.0,-0.0
28.5172729,0.0,-0.0
28.5638729,0.0,-0.0
28.610372899999998,0.0,-0.0
28.6568729,0.0,-0.0
28.703472899999998,0.0,-0.0
28.7499729,0.0,-0.0
28.796572899999997,0.0,-0.0
28.8430729,0.0,-0.0
28.889572899999997,0.0,-0.0
28.9361729,0.0,-0.0
28.982672899999997,0.0,-0.0
29.0291729,0.0,-0.0
29.0757729,0.0,-0.0
29.1222729,0.0,-0.0
29.168872899999997,0.0,-0.0
29.2153729,0.0,-0.0
29.2618729,0.0,-0.0
29.308472899999998,0.0,-0.0
29.3549729,0.0,-0.0
29.401572899999998,0.0,-0.0
29.4480729,0.0,-0.0
29.4945729,0.0,-0.0
29.5411729,0.0,-0.0
29.5876729,0.0,-0.0
29.6342729,0.0,-0.0
29.6807729,0.0,-0.0
29.727272899999996,0.0,-0.0
29.7738729,0.0,-0.0
29.820372899999995,0.0,-0.0
29.8669729,0.0,-0.0
29.913472900000002,0.0,-0.0
29.959972899999997,0.0,-0.0
30.006572900000002,0.0,-0.0
30.053072899999997,0.0,-0.0
30.0996729,0.0,-0.0
30.146172899999996,0.0,-0.0
30.192672899999998,0.0,-0.0
30.239272899999996,0.0,-0.0
30.285772899999998,0.0,-0.0
30.332372899999996,0.0,-0.0
30.378872899999998,0.0,-0.0
30.4253729,0.0,-0.0
30.471972899999997,0.0,-0.0
30.5184729,0.0,-0.0
30.565072899999997,0.0,-0.0
30.6115729,0.0,-0.0
30.6580729,0.0,-0.0
30.7046729,0.0,-0.0
30.7511729,0.0,-0.0
30.7977729,0.0,-0.0
30.8442729,0.0,-0.0
30.8907729,0.0,-0.0
30.9373729,0.0,-0.0
30.9838729,0.0,-0.0
31.0304729,0.0,-0.0
31.0769729,0.0,-0.0
31.123472899999996,0.0,-0.0
